hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.item	Answer.target_property	Answer.target_position	Answer.left_items	Answer.middle_items	Answer.right_items	Answer.position_chosen	Answer.items_chosen	Answer.target_frequency	Answer.familiarization_cond	Answer.participant_response_type_condition	Answer.participant_feature_count_condition	Answer.linguistic_framing_condition	Answer.target_filler_sequence_condition	Answer.question_type_condition	Answer.manip_check_target	Answer.manip_check_dist	Answer.manip_check_foil	Answer.name_check_correct	Answer.choice	Answer.choice_correct	Answer.money_allocated_to_foil	Answer.money_allocated_to_target	Answer.money_allocated_to_logical	Answer.Likert_value_foil	Answer.Likert_value_target	Answer.Likert_value_logical	Answer.about	Answer.comment	Answer.age	Answer.gender	Answer.scale_and_levels_condition	Answer.familiarization_present_in_study	Answer.top_question_order	Answer.middle_question_order	Answer.bottom_question_order	Answer.image_version	Answer.color_salience	Answer.hand_position
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3I7DHKZYGN1EODUWE646DQPV6T15FS	A23TQQBMP0WE0X	Submitted	Tue Jun 09 16:01:47 PDT 2015	Mon Jun 08 16:00:48 PDT 2015	Mon Jun 08 16:01:47 PDT 2015						"""plate"""	"""spoon2"""	"""left"""	"""spoon1,"""	"""fork1,"""	"""spoon1,"""	"""right"""	"""spoon1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""FALSE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""no idea"""	"""nope"""	"""23"""	"""female"""	9	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3M0BCWMB8VXIOFX0555JK0BNBSDWBI	A2X1AHJ9IDU6MD	Submitted	Tue Jun 09 16:01:50 PDT 2015	Mon Jun 08 16:01:12 PDT 2015	Mon Jun 08 16:01:50 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	""""""	"""spoon1,"""	"""fork2,spoon1,"""	"""left"""	""""""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""no clue"""	""""""	""""""	"""m"""	9	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	39GAF6DQWR14WSF3DY7YSMF0I7JV1N	ATNPYNSA58YEV	Submitted	Tue Jun 09 16:01:52 PDT 2015	Mon Jun 08 16:01:04 PDT 2015	Mon Jun 08 16:01:52 PDT 2015						"""lunchbox"""	"""cookie2"""	"""right"""	"""apple1,"""	"""cookie1,"""	"""cookie1,"""	"""left"""	"""apple1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""FALSE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""decisions"""	"""none"""	"""33"""	"""female"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3FQ5JJ512LPTUOSGJHRPNKHM5AHKNY	A3UOMA55L0B0Y9	Submitted	Tue Jun 09 16:01:54 PDT 2015	Mon Jun 08 16:01:07 PDT 2015	Mon Jun 08 16:01:54 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple2,cookie1,"""	""""""	undefined	"""left"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Lunch boxes"""	"""Have a great day!"""	"""35 (old)"""	"""M"""	11	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3STRJBFXOWSRP1X0GDD1WJNEUS3KTZ	AM305FJ5GW6SG	Submitted	Tue Jun 09 16:01:59 PDT 2015	Mon Jun 08 16:01:07 PDT 2015	Mon Jun 08 16:01:59 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Word usage to identify a lightbulb"""	""""""	"""29"""	"""f"""	11	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	30LSNF239UW6Z7DZXV8TIGZB2B22IF	A1LMYWDUDAKP97	Submitted	Tue Jun 09 16:02:26 PDT 2015	Mon Jun 08 16:01:53 PDT 2015	Mon Jun 08 16:02:26 PDT 2015						"""lunchbox"""	"""apple1"""	"""middle"""	"""apple1,"""	"""apple1,apple2,"""	"""apple1,"""	"""right"""	"""apple1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""no idea"""	""""""	"""28"""	"""f"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3PM8NZGV8YHKHL4FYSYVH8KT6UKQXH	A1HH2KZIFLXRJL	Submitted	Tue Jun 09 16:02:41 PDT 2015	Mon Jun 08 16:01:37 PDT 2015	Mon Jun 08 16:02:41 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,fork2,"""	"""fork2,"""	"""fork2,spoon1,"""	"""middle"""	"""fork2,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Finding plates"""	""""""	"""24"""	"""m"""	9	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3IJXV6UZ1XKN3RUKCLNUJO7JE3IIRA	A12DBV9FNAOFEM	Submitted	Tue Jun 09 16:02:54 PDT 2015	Mon Jun 08 16:01:11 PDT 2015	Mon Jun 08 16:02:54 PDT 2015						"""lunchbox"""	"""cookie2"""	"""left"""	"""cookie1,"""	"""apple1,"""	"""cookie1,"""	"""right"""	"""cookie1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lunchboxes"""	""""""	"""30"""	"""male"""	9	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	37UEWGM5HT9C3LYM4E2ORPQXX17R1R	A34WSWU9MLOLUQ	Submitted	Tue Jun 09 16:02:56 PDT 2015	Mon Jun 08 16:02:23 PDT 2015	Mon Jun 08 16:02:56 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle1,"""	"""bicycle1,bicycle2,"""	undefined	"""left"""	"""bicycle1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""houses"""	""""""	"""23"""	"""m"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3N4BPTXIO8T6PECPGI3B1F9GD6AKUQ	A2JY5MR8SR71YX	Submitted	Tue Jun 09 16:02:57 PDT 2015	Mon Jun 08 16:01:35 PDT 2015	Mon Jun 08 16:02:57 PDT 2015						"""house"""	"""car2"""	"""middle"""	"""car1,"""	"""car1,"""	"""bicycle1,"""	"""left"""	"""car1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""I don't know"""	""""""	"""30"""	"""m"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	39GXDJN2OTFM7SZOCJGD7W28WDPV87	AMQK5FIDUG4QO	Submitted	Tue Jun 09 16:03:01 PDT 2015	Mon Jun 08 16:02:14 PDT 2015	Mon Jun 08 16:03:01 PDT 2015						"""house"""	"""car2"""	"""left"""	"""car1,"""	"""bicycle1,"""	undefined	"""middle"""	"""bicycle1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""I am not sure"""	""""""	""""""	""""""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3TOK3KHVJTJNHUL8122TY4C5P0NO7C	A37RA0KY5C9O1V	Submitted	Tue Jun 09 16:03:14 PDT 2015	Mon Jun 08 16:02:21 PDT 2015	Mon Jun 08 16:03:14 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,apple2,"""	"""apple1,"""	"""apple1,"""	"""middle"""	"""apple1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""buying lunchboxes"""	""""""	"""68"""	"""m"""	9	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3D3VGR7TA0G8DOC1RIG7FI5UVLLR3J	AR34M0TTKXKJT	Submitted	Tue Jun 09 16:03:23 PDT 2015	Mon Jun 08 16:02:47 PDT 2015	Mon Jun 08 16:03:23 PDT 2015						"""house"""	"""bicycle1"""	"""left"""	"""bicycle1,"""	"""bicycle1,"""	undefined	"""left"""	"""bicycle1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""How people interpret words"""	"""no"""	"""31"""	"""f"""	11	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	39ASUFLU6X8VKIEAP13VNRVFNRVXEB	A1JK0F1S3SSP8P	Submitted	Tue Jun 09 16:03:24 PDT 2015	Mon Jun 08 16:01:52 PDT 2015	Mon Jun 08 16:03:24 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,apple2,"""	"""apple1,"""	"""apple1,"""	"""middle"""	"""apple1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""FALSE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""perception"""	""""""	"""42"""	"""f"""	9	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3OF2M9AATGPNBD6ZM52JI7OVFOPKZF	A1G3KH4F058XY0	Submitted	Tue Jun 09 16:03:44 PDT 2015	Mon Jun 08 16:02:58 PDT 2015	Mon Jun 08 16:03:44 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,"""	"""fork1,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""how people communicate"""	"""n/a"""	"""22"""	"""m"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3GNCZX450IONLWV7N5RSXVJL0DPAP6	AK804YOUWR43S	Submitted	Tue Jun 09 16:03:46 PDT 2015	Mon Jun 08 16:01:41 PDT 2015	Mon Jun 08 16:03:46 PDT 2015						"""lunchbox"""	"""apple1"""	"""middle"""	"""apple1,"""	"""apple1,apple2,"""	undefined	"""middle"""	"""apple1,apple2,"""	0	-1	0	1	16	0	0	"""2"""	"""2"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Lunchboxes"""	""""""	"""20"""	"""m"""	10	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	34PGFRQONOCO6YVCTXI0IOU0JXMWJ3	A3DRCPD2CKLROS	Submitted	Tue Jun 09 16:03:52 PDT 2015	Mon Jun 08 16:03:01 PDT 2015	Mon Jun 08 16:03:52 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle1,"""	"""bicycle1,bicycle2,"""	"""bicycle1,"""	"""left"""	"""bicycle1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Houses"""	""""""	"""28"""	"""f"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3GNA64GUZE5BF2K5SMF0PPT9DVA5QM	A38ZV8LBZ034IZ	Submitted	Tue Jun 09 16:03:59 PDT 2015	Mon Jun 08 16:02:21 PDT 2015	Mon Jun 08 16:03:59 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,"""	"""fork1,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""about interpreting what a person says?"""	"""none"""	"""52"""	"""m"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3S0TNUHWKTJ0DBZ2LYGJ1AW1W6M8DM	A126BDE73YE05F	Submitted	Tue Jun 09 16:04:07 PDT 2015	Mon Jun 08 16:03:12 PDT 2015	Mon Jun 08 16:04:07 PDT 2015						"""plate"""	"""spoon2"""	"""right"""	"""spoon1,"""	"""fork1,"""	"""spoon1,"""	"""middle"""	"""fork1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Plates"""	""""""	"""30"""	"""m"""	9	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	39PAAFCODM155CRCFHR8YSYVAQBTVV	A3UKRC3LBM1LEW	Submitted	Tue Jun 09 16:04:14 PDT 2015	Mon Jun 08 16:02:37 PDT 2015	Mon Jun 08 16:04:14 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle2,car1,"""	"""bicycle2,"""	undefined	"""middle"""	"""bicycle2,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""decision on which house was being referred with one word"""	""""""	"""30"""	"""f"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3XLBSAQ9Z4DZGYZF3BDAE2J994QZ7P	AMYZ8WZD19W29	Submitted	Tue Jun 09 16:04:17 PDT 2015	Mon Jun 08 16:03:15 PDT 2015	Mon Jun 08 16:04:17 PDT 2015						"""lunchbox"""	"""cookie2"""	"""right"""	"""cookie1,"""	"""apple1,"""	"""cookie1,"""	"""left"""	"""cookie1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Communication"""	""""""	"""27"""	"""m"""	9	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3II4UPYCOJ86JFZY7SXJN1H1QC8DQ2	A1J9E3GO9MDB1J	Submitted	Tue Jun 09 16:04:18 PDT 2015	Mon Jun 08 16:03:30 PDT 2015	Mon Jun 08 16:04:18 PDT 2015						"""house"""	"""car2"""	"""left"""	"""car1,"""	"""bicycle1,"""	undefined	"""middle"""	"""bicycle1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Meeting a person"""	""""""	"""18"""	"""m"""	10	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3MTMREQS4VJD55S8ZR5NPPRHTASAW1	A2Y7C4MW55HGVF	Submitted	Tue Jun 09 16:04:26 PDT 2015	Mon Jun 08 16:03:37 PDT 2015	Mon Jun 08 16:04:26 PDT 2015						"""lunchbox"""	"""cookie2"""	"""left"""	"""cookie1,"""	"""apple2,cookie1,"""	undefined	"""left"""	"""cookie1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Lunchboxes and cookies."""	"""Hail."""	"""28"""	"""M"""	10	0	2	1	0	"""3"""	0	-1
